district_name,main_category,area_km2,district_total_km2,district_pct
大安區,保護保育,0.7589949468383914,9.650142645442573,7.865116348273239
大安區,公共事業設施,0.11337176214747903,9.650142645442573,1.1748195473672152
大安區,公共行政服務,0.2056981721943593,9.650142645442573,2.131555768157514
大安區,公園綠地遊憩,0.5133525579559683,9.650142645442573,5.319636992085365
大安區,商業服務,0.8768156632502428,9.650142645442573,9.086038367156494
大安區,文化宗教保存,0.008988305748067034,9.650142645442573,0.09314168793465347
大安區,文教,2.213988983215872,9.650142645442573,22.942551883017625
大安區,殯葬,0.030582635341708436,9.650142645442573,0.31691381635847166
大安區,特殊專用,0.4174863726163742,9.650142645442573,4.326219704260419
文山區,交通運輸,1.533957657343277,30.045844133445588,5.105390451106511
文山區,住宅,6.300140290433359,30.045844133445588,20.968424992328128
文山區,保護保育,12.696427094059107,30.045844133445588,42.25684935883048
文山區,公共事業設施,0.7903382481756585,30.045844133445588,2.6304411507476733
文山區,公共行政服務,0.314702239999275,30.045844133445588,1.0474068846312212
文山區,公園綠地遊憩,2.390977534052314,30.045844133445588,7.957764552838084
文山區,商業服務,0.7004016633545952,30.045844133445588,2.3311099539884177
文山區,文化宗教保存,0.005653741951287024,30.045844133445588,0.018817051457021807
文山區,文教,2.2763279851208313,30.045844133445588,7.576182499685315
文山區,殯葬,0.8543043949427863,30.045844133445588,2.8433363068399062
文山區,水域水利,1.951788175935254,30.045844133445588,6.496033751844626
文山區,特殊專用,0.002954398714226226,30.045844133445588,0.009832969581764993
文山區,農業,0.2278707093636184,30.045844133445588,0.7584100761208559
松山區,交通運輸,2.425486382561782,7.8266426287553825,30.99012562104794
松山區,住宅,2.3093758889526703,7.8266426287553825,29.50659687038649
松山區,公共事業設施,0.004973204978149241,7.8266426287553825,0.06354199640951405
松山區,公共行政服務,0.040644885736567916,7.8266426287553825,0.5193144450883327
松山區,公園綠地遊憩,0.14634912420822205,7.8266426287553825,1.8698838205609363
松山區,商業服務,0.6019529886573621,7.8266426287553825,7.691075435663358
松山區,工業產業,0.02006198724957016,7.8266426287553825,0.25632941481014676
松山區,文教,0.11057910750647817,7.8266426287553825,1.4128549462601796
松山區,水域水利,0.951709554811626,7.8266426287553825,12.159869818445637
松山區,特殊專用,1.2059162673885784,7.8266426287553825,15.407836087443116
松山區,農業,0.009593236704375977,7.8266426287553825,0.12257154388434781
萬華區,交通運輸,0.05317703827924112,6.540438925758882,0.8130499937826577
萬華區,住宅,1.6988518292501076,6.540438925758882,25.974584405327068
萬華區,公共事業設施,0.01738354739270257,6.540438925758882,0.2657856390071798
萬華區,公共行政服務,0.021236688934331067,6.540438925758882,0.32469822248003016
萬華區,公園綠地遊憩,0.2757665438337808,6.540438925758882,4.216330845131832
萬華區,商業服務,1.0414385521496168,6.540438925758882,15.923068221736807
萬華區,文化宗教保存,0.012502661813250195,6.540438925758882,0.19115936950362275
萬華區,文教,0.37963554654880943,6.540438925758882,5.804435311728877
萬華區,水域水利,2.8223359312210716,6.540438925758882,43.15208754729865
萬華區,特殊專用,0.218110586335971,6.540438925758882,3.3348004440032866
